order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-103965,2026-05-03,North,Gurugram,Mirrorless Camera Lite,Electronics,2,28965,57930,CUST-13341,App
UK-2026-102171,2026-03-31,North,Delhi,Football Size 5,Sports,1,915,915,CUST-61969,Marketplace
UK-2026-101456,2026-03-02,North,Gurugram,Denim Jacket,Fashion,1,2260,2260,CUST-77584,Website
UK-2026-100231,2026-01-01,East,Kolkata,Ultrabook Air 14,Electronics,1,31357,"31,357.00",CUST-54229,Website
UK-2026-101272,2026-02-17,South,Chennai,Gym Gloves,Sports,1,523,523,CUST-28912,App
UK-2026-103264,2026-05-18,,Chandigarh,Face Wash Combo,Beauty,1,466,466,CUST-96703,App
UK-2026-102621,2026-04-21,North,Noida,Power Bank 20000mAh,Electronics,1,1716,1716,CUST-63192,Marketplace
UK-2026-100262,2026-01-14,South,Hyderabad,Cycling Helmet,Sports,2,1671,3342,CUST-70726,App
UK-2026-102964,2026-04-11,North,Noida,43-inch Smart TV,Electronics,1,26804,26804,CUST-57982,Marketplace
UK-2026-100204,2026-01-17,South,Hyderabad,Dinner Set 24pc,Home & Kitchen,1,2519,2519,CUST-10491,App
UK-2026-104249,2026-06-01,North,Chandigarh,Noise-Cancelling Headphones,Electronics,1,8797,8797,CUST-78158,Marketplace
UK-2026-101813,2026-03-06,East,Patna,Cotton Bedsheet Set,Home & Kitchen,1,1349,1349,CUST-62163,App
UK-2026-101262,2026-02-12,Central,  Nagpur,Dinner Set 24pc,Home & Kitchen,1,2510,2510,CUST-53732,Website
UK-2026-104546,2026-06-23,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,1,1099,1099,CUST-15018,App
UK-2026-103432,2026-05-31,South,Hyderabad,Beard Grooming Kit,Beauty,1,988,988,CUST-92580,App
UK-2026-103048,04-04-26,Central,Indore,Robot Vacuum R7,Home & Kitchen,1,19234,19234,CUST-69164,App
UK-2026-103480,2026-05-07,East,Patna,Robot Vacuum R7,Home & Kitchen,,18229,18229,CUST-52535,Website
UK-2026-102169,2026-03-05,South,Kochi,Wireless Earbuds Pro,Electronics,1,2955,2955,CUST-88965,Website
UK-2026-104236,2026-06-06,Central,Nagpur,Smart Watch X2,Electronics,1,4532,4532,CUST-43828,Marketplace
UK-2026-100548,2026-01-08,South,Bengaluru,Bluetooth Speaker Mini,Electronics,2,1534,3068,CUST-16863,App
UK-2026-103967,2026-05-22,West,Pune,Non-Stick Cookware Set,Home & Kitchen,3,3013,9039,CUST-33944,App
UK-2026-102941,2026-04-08,East,Kolkata,Football Size 5,Sports,1,924,924,CUST-89302,App
UK-2026-101768,2026-03-03,West,Surat,43-inch Smart TV,Electronics,1,26450,26450,CUST-32875,App
UK-2026-104154,2026-06-02,North,Delhi,DINNER SET 24PC,Home & Kitchen,1,2616,2616,CUST-54127,App
UK-2026-101586,2026-03-29,West,Mumbai,Running Sneakers,Fashion,1,2902,2902,CUST-91605,Website
UK-2026-103655,2026-05-30,North,Chandigarh,Bluetooth Speaker Mini,Electronics,1,1494,1494,CUST-51678,App
UK-2026-100515,2026-01-11,East,Guwahati,Running Sneakers,Fashion,1,2711,2711,CUST-33144,Website
UK-2026-101820,2026-03-14,North,Chandigarh,Leather Wallet,Fashion,1,924,924,CUST-33470,Marketplace
UK-2026-102839,2026-04-28,West,Ahmedabad,Cotton Kurta Set,Fashion,1,1323,1323,CUST-54753,Marketplace
UK-2026-101307,2026-02-22,West,Mumbai,Leather Wallet,Fashion,1,915,915,CUST-74701,Marketplace
UK-2026-101879,2026-03-11,North,Chandigarh,Foldable Treadmill T2,Sports,1,24506,24506,CUST-32994,Marketplace
UK-2026-103041,2026-04-20,East,Guwahati,Silk Saree,Fashion,1,3462,3462,CUST-29816,App
UK-2026-102666,2026-04-13,Central,Raipur,Ethnic Dupatta,Fashion,1,511,511,CUST-47939,App
UK-2026-102992,2026-04-19,South,Chennai,43-inch Smart TV,Electronics,1,26473,26473,CUST-26475,App
UK-2026-102605,2026-04-18,East,Guwahati,Electric Kettle 1.5L,Home & Kitchen,1,1142,1142,CUST-35493,Marketplace
UK-2026-104176,2026-06-01,West,Mumbai,Non-Stick Cookware Set,Home & Kitchen,1,2911,2911,CUST-49767,App
UK-2026-103303,2026-05-02,West,Mumbai,Mirrorless Camera Lite,Electronics,4,28379,113516,CUST-30406,Marketplace
UK-2026-101560,2026-03-13,North,Gurugram,Ultrabook Air 14,Electronics,1,29240,29240,CUST-70768,Marketplace
UK-2026-104868,2026-06-16,East,Guwahati,Air Fryer 5L,Home & Kitchen,3,5639,16917,CUST-71453,App
UK-2026-102801,2026-04-08,West,Surat,Cotton Bedsheet Set,Home & Kitchen,1,1392,1392,CUST-17291,Website
UK-2026-101841,2026-03-20,Central,Bhopal,Wireless Earbuds Pro,Electronics,1,3021,3021,CUST-84998,Marketplace
UK-2026-104044,2026-06-07,Central,Bhopal,Gym Gloves,Sports,1,486,486,CUST-59841,App
UK-2026-103403,2026-05-04,Central,Indore,Vitamin C Serum,Beauty,1,715,715,CUST-17269,App
UK-2026-104272,2026-06-17,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,1,1058,1058,CUST-43042,App
UK-2026-103806,2026-05-01,West,Ahmedabad,Slim Fit Jeans,Fashion,1,1616,1616,CUST-21574,Website
UK-2026-100571,2026-01-04,North,Noida,Ethnic Dupatta,Fashion,1,505,505,CUST-89030,Website
UK-2026-104917,10/06/2026,West,Surat,Denim Jacket,Fashion,2,2157,4314,CUST-45209,App
UK-2026-102378,2026-04-28,South,Hyderabad,Cotton Kurta Set,Fashion,1,1276,1276,CUST-19967,Website
UK-2026-104357,2026-06-14,North,Noida,Ultrabook Air 14,Electronics,1,28643,28643,CUST-37813,Website
UK-2026-103384,2026-05-24,East,Patna,Air Fryer 5L,Home & Kitchen,1,5766,5766,CUST-53563,Website
UK-2026-103031,2026-04-01,North,Noida,Bluetooth Speaker Mini,Electronics,1,1478,1478,CUST-81315,Marketplace
UK-2026-100195,2026-01-01,North,Noida,Cricket Bat English Willow,Sports,1,8842,8842,CUST-67690,App
UK-2026-104985,2026-06-06,North,Noida,Power Bank 20000mAh,Electronics,1,1853,1853,CUST-46962,Website
UK-2026-100779,2026-02-06,South,Chennai,Air Fryer 5L,Home & Kitchen,1,5339,5339,CUST-58407,App
UK-2026-104401,2026-06-18,North,Noida,Power Bank 20000mAh,Electronics,1,1845,1845,CUST-78158,Website
UK-2026-101830,2026-03-06,East,Bhubaneswar,Dinner Set 24pc,Home & Kitchen,2,2602,5204,CUST-40262,Website
UK-2026-101700,2026-03-20,West,Surat,Robot Vacuum R7,Home & Kitchen,,19887,39774,CUST-22408,App
UK-2026-102600,2026-04-10,West,Ahmedabad,Smart Watch X2,Electronics,1,4645,4645,CUST-98761,Marketplace
UK-2026-103282,2026-05-23,South,Bengaluru,Ionic Hair Dryer,Beauty,1,1938,1938,CUST-33608,App
UK-2026-100002,2026-01-05,Central,Raipur,Wireless Earbuds Pro,Electronics,4,2996,11984,CUST-57639,App
UK-2026-104925,2026-06-20,West,Ahmedabad,Gym Gloves,Sports,1,478,478,CUST-37009,Website
UK-2026-104658,2026-06-04,North,Noida,Makeup Brush Set,Beauty,1,1359,1359,CUST-78165,App
UK-2026-100339,2026-01-22,Central,Nagpur,Leather Wallet,Fashion,1,924,924,CUST-61011,Website
UK-2026-101274,2026-02-20,North,Delhi,Leather Wallet,Fashion,1,873,873,CUST-87090,Website
UK-2026-102296,2026-04-22,West,Pune,Power Bank 20000mAh,Electronics,1,1813,1813,CUST-40584,Website
UK-2026-104104,2026-06-06,North,Chandigarh,Noise-Cancelling Headphones,Electronics,1,9156,9156,CUST-94997,Website
UK-2026-104654,2026-06-18,Central,Bhopal,Cotton Bedsheet Set,Home & Kitchen,2,1379,2758,CUST-29518,App
UK-2026-101066,2026-02-11,South,Hyderabad,Cricket Bat English Willow,Sports,1,9029,9029,CUST-99661,App
UK-2026-102055,2026-03-03,West,Surat,Yoga Mat Pro,Sports,1,1177,1177,CUST-35354,App
UK-2026-103195,2026-05-27,West,Surat,Smart Watch X2,Electronics,2,4645,9290,CUST-16345,App
UK-2026-104609,2026-06-01,East,Kolkata,Dinner Set 24pc,Home & Kitchen,1,2488,2488,CUST-90597,Marketplace
UK-2026-102439,2026-04-13,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,2,18392,36784,CUST-10707,App
UK-2026-101797,2026-03-07,South,Bengaluru,Wireless Earbuds Pro,Electronics,1,3090,3090,CUST-74592,App
UK-2026-102626,2026-04-12,South,Bengaluru,Mirrorless Camera Lite,Electronics,1,27839,27839,CUST-49624,App
UK-2026-104789,2026-06-06,West,Surat,Makeup Brush Set,Beauty,2,1256,2512,CUST-75048,Website
UK-2026-100143,2026-01-31,North,Chandigarh,Leather Wallet,Fashion,2,856,1712 INR,CUST-15693,Marketplace
UK-2026-103549,2026-05-18,West,Mumbai,Vitamin C Serum,Beauty,1,695,695,CUST-53998,Website
UK-2026-101676,2026-03-18,Central,Raipur,Badminton Racket Set,Sports,1,2601,2601,CUST-73002,App
UK-2026-102374,2026-04-06,Central,Nagpur,Modern Wall Clock,Home & Kitchen,2,775,1550,CUST-50546,Website
UK-2026-100965,2026-02-02,South,Kochi,Matte Lipstick Set,Beauty,1,877,877,CUST-21527,Marketplace
UK-2026-100774,2026-02-04,South,Hyderabad,Ethnic Dupatta,Fashion,1,500,500,CUST-73023,Website
UK-2026-103436,2026-05-19,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,2,3359,6718,CUST-42495,Marketplace
UK-2026-103154,2026-05-28,South,Kochi,Wireless Earbuds Pro,Electronics,1,3015,3015,CUST-29518,Marketplace
UK-2026-100462,2026-01-02,South,Hyderabad,Dinner Set 24pc,Home & Kitchen,2,2545,5090,CUST-17523,App
UK-2026-102614,09/04/2026,Central,Nagpur,Cricket Bat English Willow,Sports,2,8612,17224,CUST-81063,App
UK-2026-100113,2026-01-20,North,Noida,cotton bedsheet set,Home & Kitchen,1,1449,1449,CUST-47299,Website
UK-2026-100305,2026-01-07,North,Gurugram,Running Sneakers,Fashion,1,2815,2815,CUST-76160,App
UK-2026-104915,2026-06-07,South,Kochi,Slim Fit Jeans,Fashion,2,1534,3068,CUST-88342,Website
UK-2026-104148,2026-06-11,West,Mumbai,Power Bank 20000mAh,Electronics,2,1856,3712,CUST-45231,Marketplace
UK-2026-103501,2026-05-10,East,Bhubaneswar,Sunscreen SPF50,Beauty,1,551,551,CUST-85770,App
UK-2026-103341,2026-05-14,South,Hyderabad,Leather Wallet,Fashion,1,879,879,CUST-68327,App
UK-2026-103137,2026-05-07,South,Bengaluru,Modern Wall Clock,Home & Kitchen,2,829,"1,658.00",CUST-55519,Marketplace
UK-2026-103983,2026-05-09,South,Kochi,Denim Jacket,Fashion,1,2098,2098,CUST-18338,App
UK-2026-102724,2026-04-04,South,Kochi,Air Fryer 5L,Home & Kitchen,1,5346,5346,CUST-19340,App
UK-2026-101948,2026-03-07,North,Gurugram,Noise-Cancelling Headphones,Electronics,2,8936,17872,CUST-95188,Marketplace
UK-2026-103645,2026-05-19,East,Guwahati,Air Fryer 5L,Home & Kitchen,1,5517,5517,CUST-96225,Website
UK-2026-101745,2026-03-28,West,Pune,Mixer Grinder 750W,Home & Kitchen,1,3454,3454,CUST-59644,App
UK-2026-102762,2026-04-04,North,Noida,Robot Vacuum R7,Home & Kitchen,1,18830,18830,CUST-85691,App
UK-2026-102364,2026-04-23,South,Chennai,Air Fryer 5L,Home & Kitchen,1,5305,5305,CUST-98850,Website
UK-2026-104801,"Jun 18, 2026",West,Mumbai,Vitamin C Serum,Beauty,1,730,730,CUST-41134,App
UK-2026-102134,2026-03-30,South,Hyderabad,Silk Saree,Fashion,1,3505,3505,CUST-98968,App
UK-2026-103802,2026-05-01,South,Hyderabad,Power Bank 20000mAh,Electronics,1,1779,1779,CUST-93825,Marketplace
UK-2026-102716,"Apr 8, 2026",East,Patna,Sunscreen SPF50,Beauty,1,544,544,CUST-50279,Website
UK-2026-100463,2026-01-21,Central,Indore,Mixer Grinder 750W,Home & Kitchen,2,3169,6338,CUST-59555,Website
UK-2026-103952,2026-05-30,South,Hyderabad,Mirrorless Camera Lite,Electronics,1,28874,28874,CUST-20735,Marketplace
UK-2026-101158,2026-02-04,South,Bengaluru,Vitamin C Serum,Beauty,1,682,682,CUST-26475,Marketplace
UK-2026-102650,2026-04-01,South,Chennai,Sunscreen SPF50,Beauty,1,553,553,CUST-96316,App
UK-2026-101296,2026-02-20,South,Hyderabad,Formal Shirt,Fashion,3,1081,3243,CUST-55126,App
UK-2026-103612,2026-05-20,West,Pune,Slim Fit Jeans,Fashion,1,1610,1610,CUST-31126,Marketplace
UK-2026-101935,2026-03-29,South,Hyderabad,43-inch Smart TV,Electronics,1,25456,25456,CUST-65788,Marketplace
UK-2026-104537,2026-06-28,North,Chandigarh,Mirrorless Camera Lite,Electronics,3,28295,84885,CUST-85177,Website
UK-2026-104678,2026-06-29,North,Chandigarh,Ultrabook Air 14,Electronics,1,29087,29087,CUST-61410,Marketplace
UK-2026-104541,2026-06-01,Central,Nagpur,Beard Grooming Kit,Beauty,1,1001,1001,CUST-87589,App
UK-2026-101811,2026-03-03,South,Hyderabad,43-inch Smart TV,Electronics,1,25889,25889,CUST-74690,App
UK-2026-101114,2026-02-10,West,Pune,Running Sneakers,Fashion,1,2747,2747,CUST-68327,App
UK-2026-102045,2026-03-05,South,Hyderabad,Makeup Brush Set,Beauty,2,1268,2536 INR,CUST-36665,App
UK-2026-101257,2026-02-27,West,Surat,Air Fryer 5L,Home & Kitchen,1,5324,5324,CUST-42390,Marketplace
UK-2026-100148,2026-01-18,North,Gurugram,Non-Stick Cookware Set,Home & Kitchen,1,2791,2791,CUST-71052,Website
UK-2026-102551,2026-04-07,East,Kolkata,Electric Kettle 1.5L,Home & Kitchen,1,1109,1109,CUST-30168,App
UK-2026-104516,2026-06-30,West,Mumbai,Ultrabook Air 14,Electronics,1,31493,31493,CUST-24391,Marketplace
UK-2026-101389,2026-02-16,West,Ahmedabad,Running Sneakers,Fashion,1,2750,2750,CUST-68605,App
UK-2026-103665,2026-05-24,South,Bengaluru,Slim Fit Jeans,Fashion,1,1568,1568,CUST-19346,Website
UK-2026-103390,2026-05-03,East,Bhubaneswar,Silk Saree,Fashion,2,3559,,CUST-76359,App
UK-2026-104130,2026-06-02,South,Cochin,Bluetooth Speaker Mini,Electronics,1,1524,1524,CUST-91548,Marketplace
UK-2026-104507,2026-06-27,North,Gurugram,Cotton Kurta Set,Fashion,1,1238,1238,CUST-57670,Website
UK-2026-102273,2026-04-22,East,Bhubaneswar,Wireless Earbuds Pro,Electronics,2,2927,5854,CUST-20915,Website
UK-2026-103848,29-05-26,South,Kochi,Silk Saree,Fashion,4,3523,14092,CUST-57982,Website
UK-2026-104447,2026-06-27,South,Hyderabad,Cycling Helmet,Sports,2,1565,3130,CUST-25986,Marketplace
UK-2026-104821,2026-06-03,South,Kochi,Silk Saree,Fashion,2,3585,7170,CUST-76757,Website
UK-2026-100413,27-01-26,West,Pune,Silk Saree,Fashion,2,3630,7260,CUST-58256,App
UK-2026-101082,2026-02-26,West,Ahmedabad,Noise-Cancelling Headphones,Electronics,1,9091,9091,CUST-97298,Website
UK-2026-102615,2026-04-16,West,Ahmedabad,Noise-Cancelling Headphones,Electronics,1,8832,8832,CUST-53476,App
UK-2026-101327,2026-02-06,West,Mumbai,Power Bank 20000mAh,Electronics,1,1846,1846,CUST-97648,Website
UK-2026-101750,2026-03-26,West,Pune,Gym Gloves,Sports,1,520,520,CUST-97834,Marketplace
UK-2026-100982,2026-02-08,West,Mumbai,Air Fryer 5L,Home & Kitchen,2,5665,11330,CUST-14111,App
UK-2026-102767,2026-04-29,Central,Indore,Cotton Bedsheet Set,Home & Kitchen,1,1404,1404,CUST-57934,App
UK-2026-102772,2026-04-11,South,CHENNAI,Electric Kettle 1.5L,Home & Kitchen,1,1051,1051,CUST-36469,App
UK-2026-102845,2026-04-01,East,Patna,Denim Jacket,Fashion,2,2243,4486,CUST-40275,App
UK-2026-100491,2026-01-26,West,Pune,Badminton Racket Set,Sports,-2,2467,4934,CUST-89741,App
UK-2026-104980,2026-06-17,South,Kochi,Cricket Bat English Willow,Sports,2,9109,18218,CUST-44548,Marketplace
UK-2026-104797,2026-06-10,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5773,5773,CUST-73957,App
UK-2026-104510,2026-06-28,West,Mumbai,Adjustable Dumbbells 15kg,Sports,2,4930,9860,CUST-58316,App
UK-2026-102704,2026-04-12,Central,Indore,Modern Wall Clock,Home & Kitchen,,763,763,CUST-22850,App
UK-2026-101998,2026-03-20,South,Hyderabad,Badminton Racket Set,Sports,2,2595,5190,CUST-99336,App
UK-2026-100197,2026-01-06,North,Delhi,Air Fryer 5L,Home & Kitchen,1,5735,5735,CUST-99358,App
UK-2026-104054,2026-06-16,North,Delhi,Mixer Grinder 750W,Home & Kitchen,1,3360,3360,CUST-76290,App
UK-2026-100271,2026-01-29,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,1,19168,19168,CUST-38714,Website
UK-2026-103695,2026-05-17,North,Delhi,Formal Shirt,Fashion,1,1077,1077,CUST-55711,Marketplace
UK-2026-101660,2026-03-10,East,Patna,Face Wash Combo,Beauty,1,459,459,CUST-44869,Website
UK-2026-104088,2026-06-18,,Raipur,Denim Jacket,Fashion,1,2181,2181,CUST-21496,App
UK-2026-103494,2026-05-16,North,Gurugram,Running Sneakers,Fashion,2,2673,5346,CUST-22630,Website
UK-2026-101423,2026-02-13,North,Gurugram,Running Sneakers,Fashion,1,2729,2729,CUST-80225,App
UK-2026-103170,2026-05-13,North,Chandigarh,Denim Jacket,Fashion,1,2183,2183,CUST-43208,App
UK-2026-101787,2026-03-20,North,  Noida,Gym Gloves,Sports,1,507,507,CUST-61537,App
UK-2026-103761,2026-05-23,West,Surat,Noise-Cancelling Headphones,Electronics,1,9284,9284,CUST-54379,Marketplace
UK-2026-104099,2026-06-27,North,Noida,Makeup Brush Set,Beauty,4,1235,4940,CUST-79358,Marketplace
UK-2026-103222,2026-05-08,North,Noida,Leather Wallet,Fashion,2,917,1834,CUST-71364,Website
UK-2026-104421,2026-06-12,West,Surat,Modern Wall Clock,Home & Kitchen,2,801,1602,CUST-69798,Website
UK-2026-101655,2026-03-14,North,Delhi,Robot Vacuum R7,Home & Kitchen,1,18929,18929,CUST-69266,Website
UK-2026-100059,2026-01-05,South,Bengaluru,Makeup Brush Set,Beauty,1,1237,1237,CUST-85294,App
UK-2026-103002,10-04-26,South,Hyderabad,Badminton Racket Set,Sports,2,2558,5116,CUST-69982,Marketplace
UK-2026-102512,2026-04-26,West,Bombay,Cycling Helmet,Sports,1,1625,1625,CUST-17523,Marketplace
UK-2026-102625,2026-04-25,Central,Raipur,Noise-Cancelling Headphones,Electronics,1,9023,9023,CUST-53025,Marketplace
UK-2026-104706,2026-06-17,West,Pune,Noise-Cancelling Headphones,Electronics,1,9418,9418,CUST-54229,Website
UK-2026-101677,2026-03-19,Central,Raipur,Noise-Cancelling Headphones,Electronics,1,8601,8601,CUST-67199,Marketplace
UK-2026-101438,2026-02-06,Central,Raipur,Eau de Parfum 100ml,Beauty,2,1995,3990,CUST-45209,App
UK-2026-104827,"Jun 11, 2026",West,Ahmedabad,Wireless Earbuds Pro,Electronics,1,2922,2922,CUST-98862,Marketplace
UK-2026-100203,09/01/2026,Central,Raipur,Mirrorless Camera Lite,Electronics,2,28407,56814,CUST-78991,App
UK-2026-102437,2026-04-07,North,Chandigarh,Beard Grooming Kit,Beauty,1,996,996,CUST-49028,App
UK-2026-101232,2026-02-25,East,Patna,Robot Vacuum R7,Home & Kitchen,1,18382,18382,CUST-88550,App
UK-2026-103370,2026-05-03,Central,Raipur,Gym Gloves,Sports,1,478,478,CUST-97293,App
UK-2026-103301,2026-05-25,West,Surat,Vitamin C Serum,Beauty,1,709,709,CUST-64804,App
UK-2026-101792,2026-03-03,Central,Raipur,Eau de Parfum 100ml,Beauty,1,2001,2001,CUST-67050,Website
UK-2026-103485,2026-05-17,South,Hyderabad,Adjustable Dumbbells 15kg,Sports,1,5183,5183,CUST-50655,Marketplace
UK-2026-103507,2026-05-31,South,Kochi,Mirrorless Camera Lite,Electronics,1,29781,29781,CUST-46554,Marketplace
UK-2026-102916,2026-04-12,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,1,1102,1102,CUST-66509,Marketplace
UK-2026-102519,2026-04-17,Central,Bhopal,Air Fryer 5L,Home & Kitchen,1,5494,5494,CUST-16466,App
UK-2026-104712,2026-06-22,West,Ahmedabad,Denim Jacket,Fashion,1,2227,2227,CUST-65502,App
UK-2026-104501,2026-06-19,South,Kochi,Gym Gloves,Sports,1,511,511,CUST-37276,Marketplace
UK-2026-100620,2026-01-12,Central,Indore,Robot Vacuum R7,Home & Kitchen,1,19384,19384,CUST-90585,Marketplace
UK-2026-100959,2026-02-04,North,Delhi,Adjustable Dumbbells 15kg,Sports,2,5154,10308,CUST-61164,Marketplace
UK-2026-100216,2026-01-17,North,Delhi,Cycling Helmet,Sports,1,1625,1625,CUST-67585,Website
UK-2026-103325,2026-05-31,North,Chandigarh,Denim Jacket,Fashion,1,2272,2272,CUST-54402,App
UK-2026-103790,2026-05-22,South,Bengaluru,Makeup Brush Set,Beauty,2,1332,2664,CUST-68821,App
UK-2026-100670,2026-01-10,Central,Raipur,Cycling Helmet,Sports,,1642,1642,CUST-43484,App
UK-2026-102154,2026-03-10,North,Noida,Air Fryer 5L,Home & Kitchen,1,5362,5362,CUST-11847,Marketplace
UK-2026-103557,2026-05-16,North,Gurugram,Slim Fit Jeans,Fashion,1,1645,1645,CUST-95455,Website
UK-2026-104615,2026-06-09,West,Pune,Matte Lipstick Set,Beauty,1,864,864,CUST-31128,Marketplace
UK-2026-101685,2026-03-14,North,Noida,Matte Lipstick Set,Beauty,1,861,861,CUST-33470,App
UK-2026-102742,2026-04-21,West,Pune,Cotton Bedsheet Set,Home & Kitchen,1,1450,1450,CUST-65542,App
UK-2026-102023,2026-03-28,East,Kolkata,Ultrabook Air 14,Electronics,2,30664,61328,CUST-12715,Marketplace
UK-2026-102079,2026-03-12,South,Chennai,Ultrabook Air 14,Electronics,1,28932,28932,CUST-97635,App
UK-2026-100411,2026-01-14,South,Kochi,Football Size 5,Sports,1,880,880,CUST-15445,Website
UK-2026-104003,2026-05-05,East,Kolkata   ,Bluetooth Speaker Mini,Electronics,1,1538,1538,CUST-48692,Marketplace
UK-2026-100723,2026-02-24,South,Chennai,43-inch Smart TV,Electronics,1,24751,24751,CUST-89508,Marketplace
UK-2026-103020,2026-04-13,West,Surat,Ethnic Dupatta,Fashion,1,499,499,CUST-77094,App
UK-2026-102173,2026-03-01,North,Delhi,Power Bank 20000mAh,Electronics,1,1756,1756,CUST-96303,App
UK-2026-103914,2026-05-15,West,Pune,Slim Fit Jeans,Fashion,1,1623,1623,CUST-51354,Marketplace
UK-2026-100973,2026-02-12,North,Chandigarh,Yoga Mat Pro,Sports,1,1177,1177,CUST-87490,Website
UK-2026-103584,2026-05-23,North,Delhi,43-inch Smart TV,Electronics,1,25209,25209,CUST-52315,Marketplace
UK-2026-102522,2026-04-14,North,Gurugram,Mirrorless Camera Lite,Electronics,1,28457,28457,CUST-56739,Marketplace
UK-2026-101033,2026-02-24,West,Mumbai,Air Fryer 5L,Home & Kitchen,2,5351,10702,CUST-57131,Website
UK-2026-103634,2026-05-12,South,Hyderabad,Silk Saree,Fashion,1,3650,3650,CUST-29825,Marketplace
UK-2026-104533,2026-06-06,Central,Nagpur,Cricket Bat English Willow,Sports,1,9251,9251,CUST-11479,Marketplace
UK-2026-103318,2026-05-09,Central,Indore,Bluetooth Speaker Mini,Electronics,2,1564,3128,CUST-88265,App
UK-2026-100433,2026-01-06,South,Bengaluru,formal shirt,Fashion,2,1045,2090,CUST-20001,App
UK-2026-103291,2026-05-20,North,Noida,Power Bank 20000mAh,Electronics,2,1845,3690,CUST-36469,App
UK-2026-104612,2026-06-10,South,Kochi,Wireless Earbuds Pro,Electronics,1,2883,2883,CUST-18731,Marketplace
UK-2026-104875,2026-06-29,Central,Indore,Dinner Set 24pc,Home & Kitchen,1,2526,2526,CUST-11236,App
UK-2026-100647,2026-01-09,North,Delhi,Face Wash Combo,Beauty,1,457,457,CUST-52619,Marketplace
UK-2026-102656,2026-04-13,North,Delhi,Wireless Earbuds Pro,Electronics,4,3134,12536,CUST-79886,Website
UK-2026-100845,2026-02-06,East,Bhubaneswar,Mirrorless Camera Lite,Electronics,1,28051,28051,CUST-89773,App
UK-2026-101514,2026-03-26,Central,Bhopal,Badminton Racket Set,Sports,2,2520,,CUST-66904,App
UK-2026-100026,2026-01-19,North,Gurugram,Power Bank 20000mAh,Electronics,1,1821,1821,CUST-38454,Website
UK-2026-102932,2026-04-04,East,Patna,Vitamin C Serum,Beauty,,681,681,CUST-67927,Website
UK-2026-102168,2026-03-25,North,Gurugram,Vitamin C Serum,Beauty,1,682,682,CUST-37103,App
UK-2026-102170,2026-03-30,West,Ahmedabad,Dinner Set 24pc,Home & Kitchen,1,2499,2499,CUST-83743,Marketplace
UK-2026-101050,2026-02-22,Central,Raipur,Dinner Set 24pc,Home & Kitchen,1,2391,,CUST-83234,App
UK-2026-102549,2026-04-02,South,Kochi,Cricket Bat English Willow,Sports,1,8943,8943,CUST-39326,Website
UK-2026-103091,2026-05-15,South,Kochi,Mixer Grinder 750W,Home & Kitchen,1,3157,3157,CUST-81552,App
UK-2026-100223,2026-01-08,North,Chandigarh,Electric Kettle 1.5L,Home & Kitchen,1,1065,1065,CUST-61773,App
